USER_ID,AGE_GROUP,GENDER,HAS_GENDER_REPORTED,REGION,YEAR_PATH_STARTED
U-4223838926736164539,25-29 ans,M,TRUE,Hauts-de-France,2025
U7344099271476198908,40-44 ans,M,TRUE,Hauts-de-France,2022
U-2361344968268467755,25-29 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2024
U4487272510314637775,35-39 ans,M,TRUE,Île-de-France,2023
U432692576018401963,40-44 ans,M,TRUE,Île-de-France,2022
U-5996458667948927573,30-34 ans,M,TRUE,Île-de-France,2023
U-8070651281470500384,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U3536288591902850911,45-49 ans,M,TRUE,Île-de-France,2025
U6429045003370369860,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U809953164714595293,35-39 ans,F,TRUE,Île-de-France,2023
U-8779895232221620368,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-1270571142473807841,25-29 ans,M,TRUE,Hauts-de-France,2024
U-8719108783392864471,40-44 ans,F,TRUE,Île-de-France,2023
U-6735166214759798904,30-34 ans,M,TRUE,Normandie,2025
U-2074318480606540060,35-39 ans,F,TRUE,Grand Est,2022
U1432323883727147001,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2025
U6711313917332784553,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U3075410695909097212,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U5390728584160329514,40-44 ans,F,TRUE,Île-de-France,2025
U980701032694558482,40-44 ans,Non renseigné,FALSE,Pays de la Loire,2022
U-5691029417602990852,50-54 ans,Non renseigné,FALSE,Île-de-France,2022
U-1593999359938903412,25-29 ans,Non renseigné,FALSE,Normandie,2022
U6648279788725519432,50-54 ans,M,TRUE,Île-de-France,2025
U-3765393439597136452,30-34 ans,M,TRUE,Bretagne,2022
U170859245805945035,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U-1037131916474001658,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U1286923720170750434,50-54 ans,M,TRUE,Nouvelle-Aquitaine,2024
U8415596235291402134,35-39 ans,M,TRUE,Île-de-France,2022
U-3938023529767307734,35-39 ans,Non renseigné,FALSE,Bourgogne-Franche-Comté,2022
U4078479183922975213,40-44 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U-6467965933213702233,25-29 ans,F,TRUE,Île-de-France,2024
U-8476202290700626764,40-44 ans,F,TRUE,Île-de-France,2024
U-8324150957573988077,25-29 ans,F,TRUE,Île-de-France,2024
U-3547713309331639810,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U-8634204193424496825,55-59 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U7608013405921213079,60 ans ou plus,M,TRUE,Bretagne,2022
U-8285768544909631945,35-39 ans,Non renseigné,FALSE,Bretagne,2023
U4920977499594474559,35-39 ans,M,TRUE,Grand Est,2025
U3370265433546314746,40-44 ans,M,TRUE,Île-de-France,2023
U3942888450307623947,25-29 ans,M,TRUE,Île-de-France,2025
U4272514555442130375,20-24 ans,M,TRUE,Bretagne,2025
U-4559302560988985522,30-34 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2023
U3663998378981053951,45-49 ans,M,TRUE,Occitanie,2024
U-2052484269608735584,55-59 ans,Non renseigné,FALSE,Île-de-France,2023
U-7322734103470694680,35-39 ans,F,TRUE,Occitanie,2025
U4522577062490281300,25-29 ans,M,TRUE,Île-de-France,2024
U-6727036440702377229,25-29 ans,M,TRUE,Grand Est,2023
U9166631282976244671,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U4241473467422801704,35-39 ans,Non renseigné,FALSE,Pays de la Loire,2023
U1120731084827550286,35-39 ans,M,TRUE,Île-de-France,2025
U3866930825800608321,30-34 ans,M,TRUE,Île-de-France,2025
U1526415836257789227,30-34 ans,M,TRUE,Grand Est,2023
U1863112951589635905,30-34 ans,M,TRUE,Occitanie,2022
U6463070722523122661,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U-2054192727312506929,40-44 ans,Non renseigné,FALSE,Occitanie,2022
U1093929522598711597,30-34 ans,Non renseigné,FALSE,Hauts-de-France,2023
U5336034592870796120,35-39 ans,Non renseigné,FALSE,Hauts-de-France,2023
U-1749334960023172846,35-39 ans,F,TRUE,Île-de-France,2023
U-8255417082277960887,35-39 ans,M,TRUE,Île-de-France,2025
U7776926529680052163,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U-2086846469662935714,40-44 ans,F,TRUE,Occitanie,2025
U6287185560715449837,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U8243286054260442121,35-39 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U6752262632384484966,30-34 ans,M,TRUE,Île-de-France,2024
U3528278445478872793,45-49 ans,F,TRUE,Hauts-de-France,2023
U-6984954263832343318,30-34 ans,M,TRUE,Île-de-France,2025
U4231700188548952552,25-29 ans,F,TRUE,Île-de-France,2025
U-8867944990779824818,25-29 ans,F,TRUE,Île-de-France,2022
U-2845442550570584460,45-49 ans,M,TRUE,Hauts-de-France,2024
U7301302474480518134,40-44 ans,M,TRUE,Île-de-France,2023
U1708388149848831288,50-54 ans,F,TRUE,Pays de la Loire,2022
U2621704900106471404,30-34 ans,F,TRUE,Grand Est,2025
U-903276328501958019,30-34 ans,M,TRUE,Île-de-France,2025
U-8483122041046761361,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U2523988885489208152,45-49 ans,Non renseigné,FALSE,Île-de-France,2023
U-1313116421690548044,25-29 ans,M,TRUE,Île-de-France,2023
U-6729765906688004904,40-44 ans,M,TRUE,Île-de-France,2023
U44679189209275104,30-34 ans,F,TRUE,Bretagne,2025
U8906008827826926631,30-34 ans,F,TRUE,Pays de la Loire,2025
U-827753201549387952,40-44 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2025
U-143114079076936780,45-49 ans,M,TRUE,Nouvelle-Aquitaine,2023
U4076414549012583868,35-39 ans,M,TRUE,Grand Est,2025
U3277935489612820303,25-29 ans,M,TRUE,Île-de-France,2025
U8697628229720017859,25-29 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U2383592177977780535,30-34 ans,M,TRUE,Hauts-de-France,2022
U5430823969666593800,35-39 ans,Non renseigné,FALSE,Île-de-France,2025
U-6477871404599383227,50-54 ans,M,TRUE,Bourgogne-Franche-Comté,2022
U-318526261337000602,30-34 ans,M,TRUE,Hauts-de-France,2022
U-2303655245224409260,20-24 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U8851714445864218437,40-44 ans,F,TRUE,Île-de-France,2023
U-5140407633425932362,40-44 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U5317045742609071989,60 ans ou plus,M,TRUE,Auvergne-Rhône-Alpes,2023
U-4802775967327408469,35-39 ans,M,TRUE,Occitanie,2024
U7285653395317318525,40-44 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2023
U-7161976973936189600,25-29 ans,M,TRUE,Île-de-France,2025
U2321547942340970467,50-54 ans,M,TRUE,DROM,2023
U2037687871246716590,30-34 ans,M,TRUE,Bourgogne-Franche-Comté,2025
U36101382133703983,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2023
U-4422225903931635291,40-44 ans,F,TRUE,Île-de-France,2022
U2384245157675896771,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U6788203937455182075,25-29 ans,M,TRUE,Île-de-France,2024
U6619340634242399197,30-34 ans,M,TRUE,Île-de-France,2024
U-8027932650373861501,30-34 ans,Non renseigné,FALSE,Centre-Val de Loire,2022
U-7766668027894326645,25-29 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U-3898627422166350699,30-34 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2025
U-2280311866061211571,30-34 ans,M,TRUE,Île-de-France,2023
U-2981493823986516115,40-44 ans,F,TRUE,Île-de-France,2024
U3345509276389163741,30-34 ans,M,TRUE,Grand Est,2023
U-6730431616940378397,25-29 ans,F,TRUE,Île-de-France,2025
U-3582546274550397266,35-39 ans,M,TRUE,Bretagne,2024
U-6824584600206749867,25-29 ans,M,TRUE,Île-de-France,2024
U906589201936707347,30-34 ans,F,TRUE,Île-de-France,2025
U-3063729857245111389,30-34 ans,M,TRUE,Île-de-France,2023
U5974191026064489830,35-39 ans,Non renseigné,FALSE,Normandie,2023
U-2539730874619016502,40-44 ans,M,TRUE,Île-de-France,2022
U4534914605152074809,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-2903410695485984255,30-34 ans,Non renseigné,FALSE,Normandie,2025
U-1624352339935276975,60 ans ou plus,M,TRUE,Centre-Val de Loire,2025
U7754554979050736511,30-34 ans,Non renseigné,FALSE,Île-de-France,2025
U-1826390227613124046,20-24 ans,M,TRUE,Bourgogne-Franche-Comté,2025
U-2955182378042110251,40-44 ans,M,TRUE,Île-de-France,2024
U4145172266288446909,30-34 ans,F,TRUE,Centre-Val de Loire,2022
U8537746240482827044,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U7198778652577239798,35-39 ans,F,TRUE,Île-de-France,2022
U-4720738521392149294,45-49 ans,M,TRUE,Île-de-France,2023
U-1927463194807775384,35-39 ans,M,TRUE,Normandie,2025
U5717004167436738861,35-39 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U6276799878900033925,60 ans ou plus,M,TRUE,Île-de-France,2023
U9018056513323741025,45-49 ans,F,TRUE,Bourgogne-Franche-Comté,2023
U8134666454520668094,45-49 ans,M,TRUE,Île-de-France,2023
U6178825988028358075,25-29 ans,M,TRUE,Île-de-France,2023
U80584872808092608,30-34 ans,M,TRUE,Île-de-France,2023
U7342982317150344222,40-44 ans,Non renseigné,FALSE,Occitanie,2022
U-6226058335797698172,45-49 ans,M,TRUE,Hauts-de-France,2022
U2624003346603402010,25-29 ans,M,TRUE,Normandie,2023
U215580306239394582,50-54 ans,Non renseigné,FALSE,Île-de-France,2022
U-5752000253187707605,40-44 ans,Non renseigné,FALSE,Île-de-France,2024
U3580820987784420841,25-29 ans,M,TRUE,Île-de-France,2025
U8538404016032268480,35-39 ans,F,TRUE,Île-de-France,2022
U-4991829258087246282,50-54 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U-8070695040285553057,45-49 ans,F,TRUE,Île-de-France,2025
U1196827152266197979,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-8891699576730357355,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U3293285881868724931,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-3707596515065823004,40-44 ans,F,TRUE,Nouvelle-Aquitaine,2024
U-3609656717846594508,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2023
U-4160480394449588614,25-29 ans,F,TRUE,Occitanie,2025
U7408145040929708071,50-54 ans,F,TRUE,Île-de-France,2025
U8221775569545413386,45-49 ans,Non renseigné,FALSE,Normandie,2025
U-6421761462566762220,35-39 ans,M,TRUE,Pays de la Loire,2022
U4945262347210102768,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U2446243532304707371,40-44 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2023
U3238232837117274617,25-29 ans,M,TRUE,Île-de-France,2025
U-5315369057485261918,30-34 ans,M,TRUE,Centre-Val de Loire,2025
U728135030226915506,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U3848268139316570781,20-24 ans,M,TRUE,Normandie,2024
U6534306722736094927,30-34 ans,F,TRUE,Grand Est,2022
U-8281318204417313042,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U2016808808694663188,35-39 ans,M,TRUE,Hauts-de-France,2022
U5449854078891567249,25-29 ans,M,TRUE,Île-de-France,2023
U5279220699752913772,25-29 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U2701644375862175515,20-24 ans,F,TRUE,Île-de-France,2022
U7255564086636549807,50-54 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U-7108722474670035448,20-24 ans,M,TRUE,Île-de-France,2023
U-3269126520484175365,35-39 ans,F,TRUE,Île-de-France,2022
U8032640623205845997,40-44 ans,F,TRUE,Île-de-France,2022
U-3725632997230038056,40-44 ans,M,TRUE,Île-de-France,2022
U1437230147736147136,35-39 ans,M,TRUE,Centre-Val de Loire,2024
U-4426516691047110864,25-29 ans,M,TRUE,Pays de la Loire,2024
U6071290768865968339,25-29 ans,Non renseigné,FALSE,Hauts-de-France,2024
U4206492950309428528,25-29 ans,M,TRUE,Île-de-France,2023
U3517739885476669855,45-49 ans,M,TRUE,Île-de-France,2022
U1082443465312052549,35-39 ans,Non renseigné,FALSE,Île-de-France,2024
U8526617413362919449,55-59 ans,M,TRUE,Île-de-France,2025
U-5703417717626797024,35-39 ans,Non renseigné,FALSE,Île-de-France,2025
U-8768365363392422581,40-44 ans,F,TRUE,Hauts-de-France,2025
U-9211868231706355332,20-24 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-3619536071974548328,25-29 ans,F,TRUE,Auvergne-Rhône-Alpes,2024
U-2058680501605853496,55-59 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U-1594170110882499166,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U5337280547746463913,25-29 ans,F,TRUE,Île-de-France,2024
U-4822258078120055273,30-34 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2024
U-6704736651283654361,35-39 ans,F,TRUE,Île-de-France,2023
U8034860099860831402,40-44 ans,M,TRUE,Occitanie,2022
U9009628722054872703,50-54 ans,F,TRUE,Hauts-de-France,2022
U1863506000429186957,50-54 ans,Non renseigné,FALSE,Île-de-France,2023
U-84193462517758681,30-34 ans,M,TRUE,DROM,2022
U-6396805421992842275,45-49 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U4749445119084594852,45-49 ans,Non renseigné,FALSE,Île-de-France,2023
U-4937560618662023453,40-44 ans,F,TRUE,Hauts-de-France,2022
U1632515841690650167,40-44 ans,M,TRUE,Hauts-de-France,2023
U243121411187739469,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2022
U-8434787209734990204,40-44 ans,Non renseigné,FALSE,Hauts-de-France,2022
U-4981248416194596287,20-24 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U-6745791433614903162,35-39 ans,M,TRUE,Occitanie,2022
U7074184102060329895,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U5484867391999719715,30-34 ans,F,TRUE,Grand Est,2025
U152851255598803426,25-29 ans,Non renseigné,FALSE,Grand Est,2023
U2067324267771122816,25-29 ans,F,TRUE,Auvergne-Rhône-Alpes,2022
U5075037714154741996,30-34 ans,M,TRUE,Hauts-de-France,2022
U-3453254088074329380,60 ans ou plus,Non renseigné,FALSE,Île-de-France,2023
U-258952491054354786,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-743693089708686563,30-34 ans,M,TRUE,Île-de-France,2025
U-7043915493764418483,25-29 ans,F,TRUE,Île-de-France,2025
U9117753811421575684,45-49 ans,F,TRUE,DROM,2025
U8937119647561946867,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-1960599077511277459,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-6275859555623968936,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-2634615202840508435,30-34 ans,M,TRUE,Île-de-France,2022
U-1895421441975483718,30-34 ans,F,TRUE,Île-de-France,2023
U3945843241951252448,25-29 ans,Non renseigné,FALSE,Centre-Val de Loire,2022
U-1626305674892642576,30-34 ans,M,TRUE,Hauts-de-France,2024
U1665684020690242379,40-44 ans,M,TRUE,Bretagne,2024
U3737651002344673894,50-54 ans,M,TRUE,Hauts-de-France,2025
U3453147990226441100,25-29 ans,F,TRUE,Grand Est,2025
U-6104244786905057711,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U2697443109921310570,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U7702810851949288864,35-39 ans,M,TRUE,Île-de-France,2023
U4866398454865487623,25-29 ans,M,TRUE,Île-de-France,2024
U7364598795361911001,50-54 ans,M,TRUE,DROM,2022
U9190562715256364060,25-29 ans,F,TRUE,Île-de-France,2025
U-160061468818042624,25-29 ans,M,TRUE,Île-de-France,2022
U-7848968852577474540,30-34 ans,Non renseigné,FALSE,Bretagne,2023
U2456362325809678155,35-39 ans,M,TRUE,Pays de la Loire,2025
U5094633600303124467,50-54 ans,M,TRUE,Île-de-France,2022
U8789358979427612181,50-54 ans,Non renseigné,FALSE,Île-de-France,2022
U1983857714701974120,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U6286378731345338373,35-39 ans,M,TRUE,Hauts-de-France,2025
U7887582262571940589,40-44 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2024
U-5449858757225516664,30-34 ans,M,TRUE,Île-de-France,2022
U-586676576402357504,35-39 ans,M,TRUE,Normandie,2025
U3693073218746225790,30-34 ans,F,TRUE,Île-de-France,2023
U-8666276919030943853,25-29 ans,M,TRUE,Occitanie,2025
U6089379733194438011,30-34 ans,M,TRUE,Normandie,2025
U-8946106272267913818,30-34 ans,M,TRUE,Île-de-France,2024
U-6967708771989726774,25-29 ans,F,TRUE,Île-de-France,2023
U-6780708989696463708,50-54 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2024
U2416347197106387727,60 ans ou plus,Non renseigné,FALSE,Île-de-France,2022
U4822054144279267441,35-39 ans,M,TRUE,Grand Est,2025
U-4203664837886930203,45-49 ans,M,TRUE,Bourgogne-Franche-Comté,2022
U-5415363655718001707,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2023
U1536778380214366538,35-39 ans,F,TRUE,Centre-Val de Loire,2024
U-36870128203105945,35-39 ans,M,TRUE,Île-de-France,2022
U6413484715023581034,50-54 ans,F,TRUE,Île-de-France,2025
U-4698401696981322204,35-39 ans,F,TRUE,Centre-Val de Loire,2023
U-8881589666546050752,25-29 ans,M,TRUE,Nouvelle-Aquitaine,2023
U-6353680509380314516,25-29 ans,F,TRUE,Île-de-France,2023
U2342876806542472866,30-34 ans,Non renseigné,FALSE,Grand Est,2022
U4692695311180721930,30-34 ans,F,TRUE,Île-de-France,2023
U6967201897145665367,25-29 ans,M,TRUE,Île-de-France,2023
U-4490648263104744384,30-34 ans,M,TRUE,Île-de-France,2022
U-4062362003978477343,40-44 ans,M,TRUE,Île-de-France,2022
U6991269705667848014,25-29 ans,M,TRUE,Île-de-France,2023
U7599771817815792832,50-54 ans,F,TRUE,Occitanie,2024
U9060762417874315864,40-44 ans,M,TRUE,Occitanie,2023
U5482915197039806816,40-44 ans,Non renseigné,FALSE,Hauts-de-France,2022
U7314605063699966235,30-34 ans,M,TRUE,Île-de-France,2022
U4078426577280894991,30-34 ans,M,TRUE,Île-de-France,2025
U5121499155555123482,30-34 ans,M,TRUE,Occitanie,2022
U4463806211190130086,30-34 ans,M,TRUE,Île-de-France,2025
U-539470125724986984,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U-6434819366925747757,25-29 ans,M,TRUE,Île-de-France,2023
U8718466141475727346,45-49 ans,F,TRUE,Île-de-France,2022
U-2027350930636367380,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U7361114697901680316,45-49 ans,F,TRUE,Auvergne-Rhône-Alpes,2025
U6232134464957055379,30-34 ans,M,TRUE,Bourgogne-Franche-Comté,2022
U4161962311062109967,20-24 ans,M,TRUE,Île-de-France,2025
U-4991084239745331102,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U2338224896810854236,35-39 ans,M,TRUE,Nouvelle-Aquitaine,2022
U719447111620427615,40-44 ans,M,TRUE,Île-de-France,2025
U332418667004563743,35-39 ans,F,TRUE,Île-de-France,2023
U4052758018814492662,20-24 ans,M,TRUE,Occitanie,2025
U905297842183581087,25-29 ans,Non renseigné,FALSE,Grand Est,2022
U-1075759791705028681,45-49 ans,M,TRUE,Île-de-France,2025
U-1846344162892489096,40-44 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2024
U6763512239720257587,50-54 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U403296691965875599,35-39 ans,F,TRUE,Île-de-France,2022
U7523030665477652093,50-54 ans,M,TRUE,Île-de-France,2025
U-1299026534496553001,20-24 ans,M,TRUE,Nouvelle-Aquitaine,2025
U6325226756343354603,35-39 ans,F,TRUE,Bretagne,2024
U-6903703789445321294,40-44 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U451340271728713361,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U-7201116533797067887,25-29 ans,F,TRUE,Île-de-France,2023
U6251686779100791581,30-34 ans,F,TRUE,Occitanie,2023
U2360332809930311684,25-29 ans,M,TRUE,Île-de-France,2025
U-1112716976670947126,25-29 ans,F,TRUE,Île-de-France,2023
U-5887322340483796747,25-29 ans,F,TRUE,Île-de-France,2025
U-8264774162448075546,30-34 ans,M,TRUE,Hauts-de-France,2022
U399971685662305708,30-34 ans,M,TRUE,Grand Est,2025
U-8523116128781825046,20-24 ans,M,TRUE,Île-de-France,2025
U-7000653266605173678,30-34 ans,Non renseigné,FALSE,Hauts-de-France,2025
U5620071296103126014,25-29 ans,F,TRUE,Île-de-France,2025
U2213335991658647193,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2024
U-3476581006539163075,35-39 ans,M,TRUE,Hauts-de-France,2025
U-6069622728426777490,20-24 ans,M,TRUE,Grand Est,2024
U-1437469923342752229,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-8473521518613041954,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2024
U-4792365455455622977,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U2661594974951704115,40-44 ans,Non renseigné,FALSE,Hauts-de-France,2022
U1451857797815793816,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U1695934573048668403,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U-8487616220393463434,30-34 ans,F,TRUE,Île-de-France,2023
U-6609604264480051826,30-34 ans,F,TRUE,Île-de-France,2025
U9011907662151041762,25-29 ans,M,TRUE,Grand Est,2023
U4713823885626187853,40-44 ans,Non renseigné,FALSE,Île-de-France,2023
U5249354072481878320,35-39 ans,F,TRUE,Île-de-France,2023
U1919143305606955227,30-34 ans,Non renseigné,FALSE,Occitanie,2023
U-1880755868922456718,55-59 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U-1844883068746349890,40-44 ans,F,TRUE,Île-de-France,2025
U-6986921403871531022,60 ans ou plus,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U3900021708214826885,30-34 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2025
U6218181049156520266,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U-7819324859860711699,25-29 ans,M,TRUE,Grand Est,2023
U-423185737289307896,45-49 ans,M,TRUE,Île-de-France,2023
U842937451532233335,30-34 ans,M,TRUE,Île-de-France,2023
U-6281520190328826238,40-44 ans,M,TRUE,Grand Est,2023
U-593671644695366656,25-29 ans,Non renseigné,FALSE,Centre-Val de Loire,2022
U5775307697140589331,30-34 ans,M,TRUE,Grand Est,2022
U-3916985391458784499,45-49 ans,F,TRUE,Pays de la Loire,2022
U-6148860410509185911,25-29 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2023
U4020195536494737775,30-34 ans,F,TRUE,Nouvelle-Aquitaine,2024
U7778391586990444651,40-44 ans,Non renseigné,FALSE,Hauts-de-France,2022
U750021276773091570,40-44 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-6187355969429353893,30-34 ans,M,TRUE,Centre-Val de Loire,2023
U-7569519824405019890,30-34 ans,M,TRUE,DROM,2022
U-1559504702228298533,25-29 ans,M,TRUE,Île-de-France,2023
U3425901069020469833,45-49 ans,M,TRUE,Nouvelle-Aquitaine,2023
U7212706120487259531,20-24 ans,M,TRUE,Bretagne,2025
U-999270088027449091,45-49 ans,M,TRUE,Île-de-France,2023
U-5315407468154034104,30-34 ans,F,TRUE,Île-de-France,2023
U1509277656604015116,30-34 ans,M,TRUE,Pays de la Loire,2022
U2863077688469922916,40-44 ans,Non renseigné,FALSE,Île-de-France,2023
U-2427204603316798918,50-54 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2025
